V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,label
-0.731573447,0.761117992,-1.177709565,1.306870405,-1.069496324,-1.393035611,-1.419058882,0.68042507,-1.390163471,-1.795624848,2.08427732,-1.782273319,0.59786083,-1.8177946,1.556477222,1
-0.724679254,0.337846381,-0.721793634,0.980910513,-0.323970665,-0.291358454,-0.531441743,0.073773995,-0.118699981,-0.562627011,1.06576857,-1.367144513,0.268805367,-1.011746813,0.828925679,1
0.024083431,0.846789102,-0.971192752,1.524288812,0.365953214,-1.176097503,-0.271444152,0.090381879,-1.390444166,-0.871744174,1.063331899,-1.114196422,-0.047325614,-1.601121367,1.176916578,1
-0.915547013,0.850947748,-1.262292868,1.118840916,-1.20057214,-1.105289449,-1.101167961,0.722681764,-0.987469019,-1.557248777,1.555110087,-1.609493231,0.500140884,-1.449800274,0.284893674,1
-2.145431466,2.487880919,-2.103272412,1.197260458,-2.524758389,-2.456282833,-2.021426328,3.78693899,-1.184950558,-1.323698937,1.297666003,-1.162151373,0.350831972,-1.109355493,-0.047770503,1
0.97557746,0.460225709,-0.802124255,1.063366342,1.120555457,-0.65403028,0.163046431,-0.091578238,-0.896187335,-0.477949813,1.038876288,-0.639442395,-0.353241511,-1.32020841,-0.525304829,1
-0.046456454,0.399550082,-0.232182988,0.978897223,0.27041906,0.08791448,-0.063985676,-0.494845754,-0.873106463,-0.201710897,0.106083142,-0.620654067,-0.309899392,-0.696184996,-0.030094074,1
-0.393241716,0.490678079,-0.54444335,1.115636617,-0.013122694,0.568114056,-0.093743185,-0.168730206,-0.0780984,-0.241443714,0.948985136,-1.188499985,1.042500722,-0.921411856,-1.063853512,1
-0.859492408,0.147110594,-0.720438969,0.88905909,-0.626868179,-0.573277722,-0.9558987,0.503872779,-0.81248164,-1.062999656,1.231367818,-1.234261973,1.226050707,-1.102576863,-1.919307486,1
1.589597447,-0.108130949,-0.084874072,0.83220709,0.603567356,0.256924795,0.418199084,-0.132517749,0.349054412,0.461643555,-1.078241923,-0.00453192,-1.4736761,-0.486326151,-1.284448995,1
0.985469428,-0.03379569,0.222977512,0.448433334,0.52966541,-0.226332158,0.575023293,-0.207831945,0.77046327,0.287999154,-0.065749443,-0.554299477,0.496168281,0.297213401,-0.106504623,1
-0.389931565,0.556147707,-0.607091376,0.394295396,-0.38408467,-1.012231682,-0.529938934,0.250187668,-0.139568592,-0.96991193,1.458386395,-1.226862364,0.56689794,-0.992297283,-0.390602101,1
-0.424413185,-1.845245495,-0.600471316,0.471055815,-0.437291634,0.119697089,0.29101225,-0.10897862,0.076685827,-0.571109991,0.606903183,-0.435563977,-0.687266042,-0.747502951,-0.902739832,1
-0.812792172,1.084253137,-1.149015291,1.651611017,-0.936846245,-1.730641136,-1.192944414,0.499329398,-1.679335748,-1.771804648,1.885564318,-1.99175664,-0.736348938,-1.788374479,-2.00258898,1
-1.307321828,1.029943754,-1.128224862,1.629304184,-1.48318769,-1.208906116,-1.632988028,1.265386603,-2.12239035,-1.74749596,1.523346869,-1.666435344,1.007859783,-1.579256207,1.186760794,1
-0.742679965,0.778723471,-1.077863263,0.899669475,-0.995394609,-2.283361671,-1.298179727,0.422611126,-1.018743939,-1.950781113,2.021916852,-1.934421023,-0.43174416,-1.821379467,0.659601984,1
-0.495519272,-0.786804737,0.759970853,0.020290771,0.03778067,0.242337287,0.510854577,-0.188242525,0.653477617,0.398020375,-0.710798748,0.083267342,-0.94175841,0.268528938,0.132012917,1
-0.822159499,0.474718043,-0.433437889,0.48916731,-0.311706731,-0.353277414,-0.354147248,-0.378052869,-0.29448212,-0.387698696,0.651864737,-1.058681971,-0.612436219,-1.003728718,0.064358393,1
-0.520448917,0.372917941,-0.45059569,0.556814917,-0.613920652,0.29626709,-0.421510883,-0.031818802,-0.501743173,-0.565185434,0.426978024,-0.894534998,-0.848468514,-0.689713775,1.747045772,1
-0.298137364,-1.761391798,-0.461625356,0.278158207,1.284195147,-1.546193445,0.06996302,-0.132145573,0.593868044,-0.084507542,-0.46393758,0.23521325,0.450669886,-0.275157233,-0.129858351,1
-1.453176846,1.042564463,-1.3100713,1.146673919,-1.58931276,-0.909457321,-1.195644975,1.335643996,-1.646610272,-1.473796915,0.942307091,-1.262108057,1.001532836,-1.15734381,0.636143354,1
-1.041202727,-0.363046067,-0.443086472,0.275863743,1.331146869,0.680480637,-0.732977288,-2.210866969,0.392837958,0.142531894,-0.032957081,0.678631481,-0.731672966,-0.135526144,0.814489518,1
0.809015489,0.17097845,-0.633466512,0.637472932,-0.090363022,-0.553164411,-0.26306551,0.055774719,0.509433578,-0.455506292,0.755487116,-0.975281632,-0.081462855,-0.688739638,1.722278403,1
1.612863356,-0.03725187,-0.202042669,0.742863467,0.891725022,-0.01182107,0.694082952,-0.18688451,-0.239118507,0.709894011,0.043226029,0.437633943,-0.658075095,-0.20524169,-1.613667013,1
-0.822629481,0.044697176,-0.374466478,0.31217325,-0.126162768,-0.633161,-0.382766789,-0.223109305,0.444599496,-0.649307466,1.114088967,-1.42223271,0.480822083,-0.929809564,0.011007605,1
-0.248881622,0.22646798,-0.055746506,0.009047289,-0.119960345,-0.449590381,-0.07678012,-0.028156725,-0.405211913,-0.411955172,0.508754842,-0.497094138,-0.298065991,-0.515701833,0.767612146,1
-0.767968329,0.576818175,-0.99385284,1.553662284,0.023813548,-0.793760204,-0.366649142,-0.157608552,-0.280036989,-0.149132854,1.018437461,-1.257397366,-1.19137602,-1.666525304,1.492828651,1
-0.588482455,0.246246363,-0.498673895,0.577312686,-0.642561958,0.030678304,-0.2663034,0.327814202,-0.82732771,-0.619400897,0.721619459,-0.691436197,-0.275527639,-0.600885616,1.012857555,1
-0.946455158,-0.241777617,-0.757197244,0.015258644,0.120808528,0.198261768,-0.527962147,-0.305583762,-0.831246606,-0.785193036,0.2019089,-0.744126288,-1.158444427,-0.228888407,0.264530044,1
-0.463596693,0.35609626,-0.462170535,0.477833313,-0.42346945,0.198761259,-0.148553162,0.103525471,-0.503766237,-0.636235779,0.765331527,-0.980018369,0.043093345,-0.792772739,-0.521755679,1
-0.117293373,0.09974444,0.070607524,0.603275647,-0.19106638,0.226560051,-0.297554044,-0.272020505,-0.220783164,-0.34283619,0.172315572,-0.331645915,1.1381247,-0.70891024,-0.788238555,1
-0.159558552,0.863872004,-0.920764864,1.317456218,0.424854848,-1.486184664,-0.227404461,0.057483142,-1.030840828,-1.026712084,1.685245205,-1.385599106,-0.187156473,-1.43173673,-1.45278845,1
0.389273546,-0.046777683,-0.105997467,0.328980705,-0.125742436,0.182924243,-0.212655002,0.008849577,-0.173381392,-0.2680282,0.52572895,-0.455946639,-0.196215348,-0.56767777,-0.158948549,1
-1.704516521,2.599199263,-1.205390552,0.503526892,-0.94967396,3.226002265,-2.323094936,-6.027711908,0.273389017,-0.698893089,0.9902738,-0.707780298,-1.89197721,-1.183117215,-0.287686755,1
-1.047614812,-1.859043286,-0.717832187,0.79052808,0.692756292,-1.997999309,-0.542827275,0.131090546,-0.155036287,-0.485584731,0.351595204,-0.662463005,0.510605431,-0.793197256,0.843869,1
-0.548586447,0.651024655,-0.536645041,0.9862296,-0.548119877,-0.356045931,-0.716687252,0.326222436,-1.435207003,-0.921649747,0.858591617,-1.143223283,1.265906475,-1.0548339,0.488405492,1
